"id_cliente","mes","limite_maximo","plazo_maximo","limite_findemes","plazo_findemes"
1731779,"2022-01-01",21052.63,21,21052.63,21
1731779,"2022-02-01",21052.63,21,21052.63,21
1731779,"2022-03-01",21052.63,21,21052.63,21
1731779,"2022-04-01",21052.63,21,21052.63,21
1731779,"2022-05-01",21052.63,21,21052.63,21
1731779,"2022-06-01",21052.63,21,21052.63,21
1731795,"2020-09-01",10001,30,10001,30
1731795,"2020-10-01",10001,30,10001,30
1731799,"2020-09-01",10000,15,10000,15
1731799,"2020-10-01",10000,15,10000,15
1731799,"2020-11-01",10000,15,10000,15
1731799,"2020-12-01",10000,15,10000,15
1731799,"2021-01-01",10000,15,10000,15
1731799,"2021-02-01",10000,15,10000,15
1731799,"2021-03-01",10000,15,10000,15
1731799,"2021-04-01",10000,15,10000,15
1731799,"2021-05-01",10000,15,10000,15
1731799,"2021-11-01",9000,15,9000,15
1731799,"2021-12-01",9000,15,9000,15
1731799,"2022-01-01",9000,15,9000,15
1731799,"2022-02-01",10588.23,15,10588.23,15
1731799,"2022-03-01",10588.23,15,10588.23,15
1731799,"2022-04-01",10588.23,15,10588.23,15
1731799,"2022-05-01",10588.23,15,10588.23,15
1731799,"2022-06-01",10588.23,15,10588.23,15
1731829,"2020-09-01",5000,21,5000,21
1731829,"2020-10-01",5000,21,5000,15
1731829,"2020-12-01",5000,30,5000,30
1731829,"2021-01-01",5000,30,5000,30
1731829,"2021-02-01",5000,30,5000,30
1731829,"2021-03-01",5000,30,5000,21
1731829,"2021-04-01",5000,21,5000,21
1731829,"2021-05-01",5000,21,5000,21
1731829,"2021-06-01",5000,21,5000,21
1731829,"2021-07-01",5000,21,5000,21
1731829,"2021-08-01",5000,21,5000,21
1731829,"2021-09-01",5000,21,5000,21
1731829,"2021-10-01",5500,21,5500,21
1731829,"2021-11-01",5500,21,5500,21
1731829,"2021-12-01",5500,21,5500,21
1731829,"2022-01-01",5500,21,5500,21
1731829,"2022-02-01",5500,21,5500,21
1731829,"2022-03-01",5500,21,5000,21
1731829,"2022-04-01",5000,21,5000,21
1731829,"2022-05-01",5000,21,5000,21
1731829,"2022-06-01",5000,21,5000,21
1731841,"2020-09-01",2000,21,2000,21
1731841,"2020-10-01",2000,21,2000,21
1731849,"2021-01-01",20000,30,20000,30
1731849,"2021-02-01",20000,30,20000,30
1731849,"2021-03-01",20000,30,20000,30
1731849,"2021-04-01",20000,30,10000,21
1731849,"2021-05-01",10000,21,10000,21
1731849,"2021-06-01",10000,21,10000,21
1731849,"2021-07-01",10000,21,10000,21
1731849,"2021-08-01",10000,21,10000,21
1731849,"2021-09-01",10000,21,10000,21
1731849,"2021-10-01",10000,21,10000,21
1731849,"2021-11-01",10000,21,10000,21
1731849,"2021-12-01",11000,21,11000,21
1731849,"2022-01-01",11000,21,11000,21
1731849,"2022-02-01",11000,21,11000,21
1731849,"2022-03-01",11000,21,11000,21
1731851,"2020-09-01",3001,30,3001,30
1731851,"2020-10-01",3001,30,3001,30
1731877,"2020-09-01",35000,30,20000,30
1731877,"2020-10-01",30000,30,30000,15
1731877,"2020-12-01",30000,30,30000,30
1731877,"2021-01-01",30000,30,30000,30
1731877,"2021-02-01",30000,30,30000,30
1731877,"2021-03-01",20000,30,20000,30
1731877,"2021-04-01",20000,21,20000,21
1731877,"2021-05-01",20000,21,20000,21
1731877,"2021-06-01",20000,21,20000,21
1731877,"2021-07-01",20000,21,20000,21
1731877,"2021-08-01",20000,21,20000,21
1731877,"2021-09-01",20000,21,20000,21
1731877,"2021-10-01",20000,21,20000,21
1731877,"2021-11-01",20000,21,20000,21
1731877,"2021-12-01",20000,21,20000,21
1731877,"2022-01-01",20000,21,20000,21
1731877,"2022-02-01",20000,21,20000,21
1731877,"2022-03-01",20000,21,20000,21
1731877,"2022-04-01",20000,21,20000,21
1731877,"2022-05-01",20000,21,20000,21
1731877,"2022-06-01",20000,21,20000,15
1732019,"2020-09-01",20000,21,20000,21
1732019,"2020-10-01",20000,21,20000,15
1732019,"2020-12-01",50000,30,50000,30
1732019,"2021-01-01",50000,30,35000,30
1732019,"2021-02-01",45000,30,45000,30
1732019,"2021-03-01",45000,30,45000,30
1732019,"2021-04-01",45000,30,45000,21
1732019,"2021-05-01",45000,21,45000,21
1732019,"2021-06-01",45000,21,45000,21
1732019,"2021-07-01",45000,21,45000,21
1732019,"2021-08-01",45000,21,45000,21
1732019,"2021-09-01",45000,21,45000,21
1732019,"2021-10-01",45000,21,45000,21
1732019,"2021-11-01",45000,21,45000,21
1732019,"2021-12-01",45000,21,45000,21
1732019,"2022-01-01",45000,21,45000,21
1732019,"2022-02-01",45000,21,45000,21
1732019,"2022-03-01",45000,21,45000,21
1732019,"2022-04-01",45000,21,45000,21
1732019,"2022-05-01",45000,21,45000,21
1732019,"2022-06-01",45000,21,45000,21
1732025,"2020-09-01",18900,30,18900,30
1732025,"2020-10-01",18900,30,18900,30
1732099,"2020-09-01",20000,21,20000,21
1732099,"2020-10-01",20000,21,20000,15
1732099,"2021-01-01",20000,30,20000,30
1732099,"2021-02-01",20000,30,20000,30
1732099,"2021-03-01",20000,30,20000,21
1732099,"2021-04-01",20000,21,20000,21
1732099,"2021-05-01",20000,21,20000,21
1732099,"2021-06-01",20000,21,20000,21
1732099,"2021-07-01",20000,21,20000,21
1732099,"2021-08-01",20000,21,20000,21
1732099,"2021-09-01",20000,21,20000,21
1732099,"2021-10-01",22000,21,22000,21
1732099,"2021-11-01",22000,21,22000,21
1732099,"2021-12-01",22000,21,22000,21
1732099,"2022-01-01",22000,21,22000,21
1732099,"2022-02-01",22000,21,22000,21
1732099,"2022-03-01",22000,21,20000,21
1732099,"2022-04-01",23529,21,23529,21
1732099,"2022-05-01",29411,21,29411,21
1732099,"2022-06-01",29411,21,29411,21
1732135,"2021-01-01",20000,30,20000,30
1732135,"2021-02-01",20000,30,20000,30
1732135,"2021-03-01",20000,30,20000,30
1732135,"2021-04-01",20000,30,20000,30
1732135,"2021-05-01",20000,30,20000,21
1732135,"2021-06-01",20000,21,20000,21
1732135,"2021-07-01",20000,21,20000,21
1732135,"2021-08-01",20000,21,20000,21
1732135,"2021-09-01",20000,21,20000,21
1732135,"2021-10-01",20000,21,20000,21
1732135,"2021-11-01",20000,21,20000,21
1732135,"2021-12-01",20000,21,20000,21
1732135,"2022-01-01",20000,21,20000,21
1732135,"2022-02-01",20000,21,20000,21
1732135,"2022-03-01",20000,21,20000,21
1732135,"2022-04-01",20000,21,20000,21
1732135,"2022-05-01",20000,21,20000,21
1732135,"2022-06-01",20000,21,20000,21
1732169,"2020-09-01",20000,21,20000,21
1732169,"2020-10-01",20000,21,20000,15
1732169,"2020-12-01",20000,30,20000,30
1732169,"2021-01-01",20000,30,20000,30
1732169,"2021-02-01",20000,30,20000,30
1732169,"2021-03-01",20000,30,20000,30
1732169,"2021-04-01",20000,30,20000,21
1732169,"2021-05-01",20000,21,20000,21
1732169,"2021-06-01",20000,21,20000,21
1732169,"2021-07-01",20000,21,20000,21
1732169,"2021-08-01",20000,21,20000,21
1732169,"2021-09-01",20000,21,20000,21
1732169,"2021-10-01",20000,21,20000,21
1732169,"2021-11-01",22000,21,22000,21
1732169,"2021-12-01",22000,21,22000,21
1732169,"2022-01-01",22222,21,22222,21
1732169,"2022-02-01",22222,21,22222,21
1732169,"2022-03-01",22222,21,22222,21
1732169,"2022-04-01",22222,21,22222,21
1732169,"2022-05-01",22222,21,22222,21
1732169,"2022-06-01",22222,21,22222,21
1732247,"2020-09-01",19001,30,19001,30
1732247,"2020-10-01",19001,30,19001,30
1732283,"2020-09-01",7000,30,7000,30
1732283,"2020-10-01",7000,30,7000,30
1732283,"2020-11-01",7000,30,7000,30
1732283,"2020-12-01",7000,30,7000,30
1732283,"2021-01-01",7000,30,7000,30
1732283,"2021-02-01",7000,30,7000,30
1732283,"2021-03-01",7000,30,7000,30
1732283,"2021-04-01",7000,30,7000,30
1732283,"2021-05-01",7000,30,7000,30
1732283,"2021-06-01",7000,30,7000,30
1732283,"2021-07-01",7000,30,7000,30
1732283,"2021-08-01",7000,30,7000,30
1732283,"2021-09-01",7000,30,7000,30
1732285,"2020-09-01",11000,15,11000,15
1732285,"2020-10-01",11000,15,11000,15
1732285,"2020-11-01",11000,15,11000,15
1732285,"2020-12-01",11000,15,11000,15
1732285,"2021-01-01",11000,15,15000,15
1732285,"2021-02-01",15000,15,15000,15
1732285,"2021-03-01",15000,15,15000,15
1732285,"2021-04-01",15000,15,15000,15
1732285,"2021-05-01",15000,15,15000,15
1732285,"2021-07-01",15000,15,15000,15
1732285,"2021-08-01",15000,15,15000,15
1732285,"2021-09-01",15000,15,15000,15
1732285,"2021-10-01",15000,15,15000,15
1732285,"2021-11-01",15000,15,15000,15
1732285,"2021-12-01",15000,15,15000,15
1732285,"2022-01-01",15000,15,15000,15
1732285,"2022-02-01",16500,15,16500,15
1732285,"2022-03-01",16500,15,16500,15
1732285,"2022-04-01",16500,15,16500,15
1732285,"2022-05-01",16500,15,16500,15
1732285,"2022-06-01",28000,21,28000,21
1732293,"2021-02-01",2000,15,2000,15
1732293,"2021-03-01",2000,15,2000,15
1732293,"2021-04-01",2000,15,2000,15
1732293,"2021-05-01",2000,15,2000,15
1732293,"2021-06-01",2000,15,2000,15
1732293,"2021-07-01",2000,15,2000,15
1732293,"2021-08-01",2000,15,2000,15
1732293,"2021-09-01",2000,15,2000,15
1732293,"2021-10-01",2000,15,2000,15
1732293,"2021-11-01",2000,15,2000,15
1732293,"2021-12-01",2000,15,2000,15
1732293,"2022-01-01",2000,15,2000,15
1732293,"2022-02-01",2000,15,2000,15
1732293,"2022-03-01",2000,15,2000,15
1732293,"2022-04-01",2000,15,2000,15
1732293,"2022-05-01",2000,15,2000,15
1732369,"2020-09-01",19001,30,19001,30
1732369,"2020-10-01",19001,30,19001,30
1732371,"2020-09-01",25000,15,25000,15
1732371,"2020-10-01",25000,15,25000,15
1732373,"2020-09-01",35000,30,35000,30
1732373,"2020-10-01",35000,30,35000,30
1732389,"2020-09-01",15000,30,15000,30
1732389,"2020-10-01",15000,30,15000,30
1732413,"2020-09-01",6000,30,6000,30
1732413,"2020-10-01",6000,30,6000,30
1732413,"2021-01-01",6000,30,6000,30
1732413,"2021-02-01",6000,30,6000,30
1732413,"2021-03-01",6000,30,6000,30
1732413,"2021-04-01",6000,21,6000,21
1732413,"2021-05-01",6000,21,6000,21
1732413,"2021-06-01",6000,21,6000,21
1732425,"2021-06-01",2000,15,2000,15
1732425,"2021-07-01",2000,15,2000,15
1732425,"2021-08-01",2000,15,2000,15
1732425,"2021-09-01",2000,15,2000,15
1732425,"2021-10-01",2000,15,2000,15
1732425,"2021-11-01",2000,15,2000,15
1732425,"2021-12-01",2000,15,2000,15
1732425,"2022-01-01",1000,15,1000,15
1732433,"2020-09-01",3000,30,3000,30
1732433,"2020-10-01",3000,30,2000,15
1732433,"2020-12-01",2000,30,2000,30
1732433,"2021-01-01",2000,30,2000,30
1732433,"2021-02-01",2000,30,2000,30
1732433,"2021-03-01",2000,30,2000,30
1732433,"2021-04-01",2000,21,2000,21
1732433,"2021-05-01",2000,21,2000,21
1732433,"2021-06-01",2000,21,2000,21
1732433,"2021-07-01",2000,21,2000,21
1732433,"2021-08-01",2000,21,2000,21
1732433,"2021-09-01",2000,21,2000,21
1732433,"2021-10-01",2000,21,2000,21
1732433,"2021-11-01",2000,21,2000,21
1732433,"2021-12-01",2000,21,2000,21
1732433,"2022-01-01",2000,21,2000,21
1732433,"2022-02-01",2000,21,2000,21
1732433,"2022-03-01",2000,15,2000,15
1732433,"2022-04-01",2000,15,2000,15
1732433,"2022-05-01",2000,15,2000,15
1732433,"2022-06-01",2000,15,1500,15
1732465,"2020-11-01",2580,30,2580,30
1732465,"2020-12-01",2580,30,2580,30
1732465,"2021-01-01",2580,30,2580,30
1732465,"2021-02-01",2580,30,2580,30
1732465,"2021-03-01",2580,30,2580,30
1732465,"2021-04-01",2580,30,2580,30
1732465,"2021-05-01",2580,30,2580,30
1732465,"2021-06-01",2580,30,2580,30
1732465,"2021-07-01",2580,30,2580,30
1732467,"2020-09-01",6000,30,6000,30
1732467,"2020-10-01",6000,30,6000,30
1732467,"2020-11-01",6000,30,6000,30
1732467,"2020-12-01",6000,30,6000,30
1732467,"2021-01-01",6000,30,6000,30
1732467,"2021-02-01",6000,30,6000,30
1732467,"2021-03-01",6000,30,6000,30
1732467,"2021-04-01",6000,30,6000,30
1732467,"2021-05-01",6000,30,6000,30
1732467,"2021-06-01",6000,30,6000,30
1732467,"2021-07-01",6000,30,6000,30
1732473,"2020-11-01",6000,15,6000,15
1732473,"2020-12-01",6000,15,6000,15
1732473,"2021-01-01",6000,15,6000,15
1732473,"2021-02-01",6000,15,6000,15
1732473,"2021-03-01",6000,15,6000,15
1732473,"2021-04-01",6000,15,6000,15
1732473,"2021-05-01",6000,15,6000,15
1732473,"2021-06-01",6000,15,6000,15
1732473,"2021-07-01",6000,15,6000,15
1732473,"2021-08-01",6000,15,6000,15
1732473,"2021-09-01",6000,15,6000,15
1732473,"2021-10-01",4500,15,4500,15
1732473,"2021-11-01",4500,15,4500,15
1732473,"2021-12-01",4500,15,3375,15
1732473,"2022-06-01",3375,15,3375,15
1732485,"2020-09-01",6001,30,6001,30
1732485,"2020-10-01",6001,30,6001,30
1732487,"2020-09-01",10000,30,10000,30
1732487,"2020-10-01",10000,30,10000,30
1732487,"2020-12-01",10000,30,10000,30
1732487,"2021-01-01",10000,30,10000,30
1732487,"2021-02-01",10000,30,10000,30
1732487,"2021-03-01",10000,30,10000,30
1732487,"2021-04-01",8000,21,8000,21
1732487,"2021-05-01",8000,21,8000,21
1732487,"2021-06-01",8000,21,8000,21
1732487,"2021-07-01",8000,15,8000,15
1732487,"2021-08-01",8000,15,8000,15
1732487,"2021-09-01",8000,15,8000,15
1732487,"2021-10-01",8000,15,8000,15
1732487,"2021-11-01",8000,15,8000,15
1732487,"2021-12-01",8000,15,8000,15
1732487,"2022-01-01",8000,15,8000,15
1732487,"2022-02-01",8000,15,8000,15
1732487,"2022-03-01",8000,15,8000,7
1732487,"2022-04-01",8000,7,8000,7
1732487,"2022-05-01",8000,7,8000,7
1732487,"2022-06-01",8000,7,8000,7
1732503,"2020-09-01",5000,30,2500,30
1732503,"2020-10-01",2500,30,2500,15
1732503,"2020-12-01",2500,30,2500,30
1732503,"2021-01-01",2500,30,2500,30
1732503,"2021-02-01",2500,30,2500,30
1732503,"2021-03-01",2500,30,2500,30
1732503,"2021-04-01",2500,30,2500,30
1732503,"2021-05-01",2500,30,2500,30
1732503,"2021-06-01",2500,30,2500,30
1732503,"2021-07-01",2500,30,2500,30
1732505,"2020-09-01",10000,30,10000,30
1732505,"2020-10-01",10000,30,10000,30
1732507,"2020-09-01",7000,30,7000,30
1732507,"2020-10-01",7000,30,7000,30
1732507,"2020-11-01",7000,30,7000,30
1732507,"2020-12-01",7000,30,7000,30
1732507,"2021-01-01",7000,30,7000,30
1732507,"2021-02-01",7000,30,7000,30
1732507,"2021-03-01",7000,30,7000,30
1732507,"2021-04-01",7000,30,7000,30
1732507,"2021-05-01",7000,30,7000,30
1732507,"2021-06-01",7000,30,7000,30
1732507,"2021-07-01",7000,30,7000,30
1732509,"2020-09-01",1000,30,1000,30
1732509,"2020-10-01",1000,30,1000,30
1732509,"2020-11-01",1000,30,1000,30
1732509,"2020-12-01",1000,30,1000,30
1732509,"2021-01-01",1000,30,1000,30
1732509,"2021-02-01",1000,30,1000,30
1732509,"2021-03-01",1000,30,1000,30
1732509,"2021-04-01",1000,30,1000,30
1732509,"2021-05-01",1000,30,1000,30
1732509,"2021-06-01",1000,30,1000,30
1732509,"2021-07-01",1000,30,1000,30
1732523,"2021-04-01",5000,7,5000,7
1732523,"2021-05-01",5000,7,5000,7
1732523,"2021-06-01",5000,7,5000,7
1732523,"2021-07-01",5000,7,5000,7
1732523,"2021-08-01",5000,7,5000,7
1732523,"2021-09-01",5000,7,5000,7
1732523,"2021-10-01",5000,7,5000,7
1732523,"2021-11-01",5000,7,5000,7
1732523,"2021-12-01",5500,7,5500,7
1732523,"2022-01-01",5500,7,5500,7
1732523,"2022-02-01",6619.87,7,6619.87,7
1732523,"2022-03-01",6619.87,7,6619.87,7
1732523,"2022-04-01",6619.87,7,6619.87,7
1732523,"2022-06-01",20000,15,20000,15
1732533,"2021-07-01",10000,15,10000,15
1732533,"2021-08-01",10000,15,10000,15
1732533,"2021-09-01",10000,15,10000,15
1732533,"2021-10-01",10000,15,10000,15
1732533,"2021-11-01",10000,15,10000,15
1732533,"2021-12-01",10000,15,11000,15
1732533,"2022-01-01",11000,15,11000,15
1732533,"2022-02-01",11000,15,11000,15
1732533,"2022-03-01",11000,15,11000,7
1732533,"2022-04-01",11000,7,11000,7
1732571,"2020-09-01",20000,21,20000,21
1732571,"2020-10-01",20000,21,20000,15
1732571,"2020-12-01",20000,30,20000,30
1732571,"2021-01-01",20000,30,20000,30
1732571,"2021-02-01",20000,30,20000,30
1732571,"2021-03-01",20000,30,20000,30
1732571,"2021-04-01",20000,21,20000,21
1732571,"2021-05-01",20000,21,20000,21
1732571,"2021-06-01",20000,21,20000,21
1732571,"2021-07-01",20000,21,20000,21
1732571,"2021-08-01",20000,21,20000,21
1732571,"2021-09-01",20000,21,20000,21
1732571,"2021-10-01",22000,21,22000,21
1732571,"2021-11-01",22000,21,22000,21
1732571,"2021-12-01",22222.22,21,22222.22,21
1732571,"2022-01-01",22222.22,21,22222.22,21
1732571,"2022-02-01",23529.41,21,23529.41,21
1732571,"2022-03-01",23529.41,21,23529.41,21
1732571,"2022-04-01",23529.41,21,23529.41,21
1732571,"2022-05-01",23529.41,21,23529.41,21
1732571,"2022-06-01",23529.41,21,23529.41,21
1732697,"2022-05-01",50000,15,50000,15
1732697,"2022-06-01",50000,15,50000,15
1732717,"2020-09-01",7001,30,7001,30
1732717,"2020-10-01",7001,30,7001,30
1732729,"2020-09-01",19000,30,19000,30
1732729,"2020-10-01",19000,30,19000,30
1732743,"2020-09-01",30001,30,30001,30
1732743,"2020-10-01",30001,30,30001,30
1732749,"2020-09-01",20001,30,20001,30
1732749,"2020-10-01",20001,30,20001,30
1732755,"2020-09-01",19000,30,19000,30
1732755,"2020-10-01",19000,30,19000,30
1732769,"2020-09-01",4000,30,4000,30
1732769,"2020-10-01",4000,30,4000,30
1732769,"2020-11-01",4000,30,4000,30
1732769,"2020-12-01",4000,30,4000,30
1732769,"2021-01-01",4000,30,4000,30
1732769,"2021-02-01",4000,30,4000,30
1732769,"2021-03-01",4000,30,4000,30
1732769,"2021-04-01",4000,30,4000,30
1732769,"2021-05-01",4000,30,4000,30
1732769,"2021-06-01",4000,30,4000,30
1732769,"2021-07-01",4000,30,4000,30
1732771,"2020-09-01",4000,30,4000,30
1732771,"2020-10-01",4000,30,4000,30
1732771,"2020-11-01",4000,30,4000,30
1732771,"2020-12-01",4000,30,4000,30
1732771,"2021-01-01",4000,30,4000,30
1732771,"2021-02-01",4000,30,4000,30
1732771,"2021-03-01",4000,30,4000,30
1732771,"2021-04-01",4000,30,4000,30
1732771,"2021-05-01",4000,30,4000,30
1732771,"2021-06-01",4000,30,4000,30
1732771,"2021-07-01",4000,30,4000,30
1732773,"2020-09-01",6000,30,6000,30
1732773,"2020-10-01",6000,30,6000,30
1732773,"2021-01-01",5000,30,5000,30
1732773,"2021-02-01",5000,30,5000,30
1732773,"2021-03-01",5000,21,5000,21
1732773,"2021-04-01",5000,21,5000,21
1732773,"2021-05-01",5000,21,5000,21
1732773,"2021-06-01",5000,21,5000,21
1732773,"2021-07-01",5000,21,5000,21
1732773,"2021-08-01",5000,21,5000,21
1732773,"2021-09-01",5000,21,5000,21
1732787,"2021-01-01",5000,15,5000,15
1732787,"2021-02-01",5000,15,5000,15
1732787,"2021-03-01",5000,15,5000,15
1732787,"2021-04-01",5000,15,5000,15
1732787,"2021-05-01",5000,15,5000,15
1732787,"2021-06-01",5000,15,5000,15
1732787,"2021-07-01",5000,15,5000,15
1732787,"2021-08-01",5000,15,5000,15
1732787,"2021-09-01",5000,15,5000,15
1732787,"2021-10-01",6250,15,6250,15
1732787,"2021-11-01",6250,15,6250,15
1732787,"2021-12-01",6250,15,6250,15
1732787,"2022-01-01",6250,15,6250,15
1732787,"2022-02-01",6250,15,15000,15
1732787,"2022-03-01",15000,15,15000,15
1732787,"2022-04-01",15000,15,15000,15
1732787,"2022-05-01",15000,15,15000,15
1732787,"2022-06-01",15000,15,15000,15
1732859,"2020-09-01",15000,30,15000,30
1732859,"2020-10-01",15000,30,15000,30
1732871,"2021-03-01",5000,21,5000,21
1732871,"2021-04-01",5000,21,5000,21
1732871,"2021-05-01",5000,21,5000,21
1732871,"2021-06-01",5000,21,5000,21
1732871,"2021-07-01",5000,21,5000,21
1732871,"2021-08-01",5000,21,5000,21
1732871,"2021-09-01",5000,21,5000,21
1732881,"2020-09-01",7001,30,7001,30
1732881,"2020-10-01",7001,30,7001,30
1732883,"2020-09-01",19000,30,19000,30
1732883,"2020-10-01",19000,30,19000,30
1732885,"2020-09-01",19000,30,19000,30
1732885,"2020-10-01",19000,30,19000,30
1732887,"2020-09-01",3000,30,3000,30
1732887,"2020-10-01",3000,30,3000,30
1732889,"2020-09-01",5000,30,5000,30
1732889,"2020-10-01",5000,30,5000,30
1732891,"2020-09-01",19001,30,19001,30
1732891,"2020-10-01",19001,30,19001,30
1732899,"2020-11-01",12000,15,12000,15
1732899,"2020-12-01",12000,15,12000,15
1732899,"2021-01-01",12000,15,20000,15
1732899,"2021-02-01",20000,15,20000,15
1732899,"2021-03-01",20000,15,20000,15
1732899,"2021-04-01",20000,15,20000,15
1732899,"2021-05-01",20000,15,20000,15
1732899,"2021-06-01",20000,15,20000,15
1732899,"2021-07-01",20000,15,20000,15
1732899,"2021-08-01",20000,15,20000,15
1732899,"2021-09-01",20000,15,20000,15
1732899,"2021-10-01",20000,15,20000,15
1732899,"2021-11-01",20000,15,20000,15
1732899,"2021-12-01",20000,15,20000,15
1732899,"2022-02-01",50000,15,50000,15
1732899,"2022-03-01",50000,15,50000,15
1732899,"2022-04-01",50000,15,50000,15
1732899,"2022-05-01",50000,15,50000,15
1732899,"2022-06-01",50000,15,50000,15
1732967,"2022-05-01",10000,15,10000,15
1732967,"2022-06-01",5000,15,5000,15
1732969,"2021-04-01",5000,7,5000,7
1732969,"2021-05-01",5000,7,5000,7
1732969,"2021-06-01",5000,7,5000,7
1732969,"2021-07-01",5000,7,5000,7
1732969,"2021-08-01",5000,7,5000,7
1732969,"2021-09-01",5000,7,5000,7
1732969,"2021-10-01",5000,7,5000,7
1732969,"2021-11-01",5000,7,5000,7
1732969,"2021-12-01",5000,7,5000,7
1732969,"2022-01-01",5000,7,5000,7
1732969,"2022-02-01",5000,7,5000,7
1732969,"2022-03-01",8000,15,8000,15
1732969,"2022-04-01",8000,15,8000,15
1732969,"2022-05-01",8000,15,8000,15
1732969,"2022-06-01",8000,15,8000,15
1732973,"2020-12-01",25000,30,25000,30
1732973,"2021-01-01",25000,30,25000,30
1732973,"2021-02-01",25000,30,25000,30
1732973,"2021-03-01",20000,21,20000,21
1732973,"2021-04-01",20000,21,20000,21
1732973,"2021-05-01",20000,21,20000,21
1732973,"2021-06-01",20000,21,20000,21
1732973,"2021-07-01",20000,21,20000,21
1732973,"2021-08-01",20000,21,20000,21
1732973,"2021-09-01",20000,21,20000,21
1732973,"2021-10-01",22000,21,22000,21
1732973,"2021-11-01",22000,21,22000,21
1732973,"2021-12-01",22000,21,22000,21
1732979,"2020-09-01",35000,30,35000,30
1732979,"2020-10-01",35000,30,35000,30
1732985,"2020-09-01",4001,30,4001,30
1732985,"2020-10-01",4001,30,4001,30
1732985,"2021-01-01",4000,30,4000,30
1732985,"2021-02-01",4000,30,4000,30
1732985,"2021-03-01",4000,30,4000,30
1732985,"2021-04-01",4000,21,4000,21
1732985,"2021-05-01",4000,21,4000,21
1732985,"2021-06-01",4000,21,4000,21
1732985,"2021-07-01",4000,21,4000,21
1732985,"2021-08-01",4000,21,4000,21
1732985,"2021-09-01",4000,21,4000,21
1732985,"2021-10-01",4000,21,4000,21
1732985,"2021-11-01",4000,21,4000,21
1732985,"2021-12-01",4000,21,4000,21
1732985,"2022-01-01",4000,21,4000,21
1732985,"2022-02-01",4000,21,4000,21
1732985,"2022-03-01",4000,21,4000,15
1732985,"2022-04-01",4000,15,4000,15
1732985,"2022-05-01",4000,15,4000,15
1732985,"2022-06-01",4000,15,4000,15
1732987,"2020-09-01",15000,21,15000,21
1732987,"2020-10-01",15000,30,15000,30
1732987,"2021-01-01",15000,30,15000,30
1732987,"2021-02-01",15000,30,15000,30
1732987,"2021-03-01",20000,30,20000,30
1732987,"2021-04-01",20000,21,20000,21
1732987,"2021-05-01",20000,21,20000,21
1732987,"2021-06-01",20000,21,20000,21
1732987,"2021-07-01",20000,21,20000,21
1732987,"2021-08-01",20000,21,20000,21
1732987,"2021-09-01",20000,21,20000,21
1732987,"2021-10-01",20000,21,20000,21
1732987,"2021-11-01",20000,21,20000,21
1732987,"2021-12-01",20000,21,20000,21
1732987,"2022-01-01",20000,21,20000,21
1732987,"2022-02-01",20000,21,20000,21
1732987,"2022-03-01",20000,21,20000,21
1732987,"2022-04-01",20000,21,20000,21
1732987,"2022-05-01",20000,21,20000,21
1732987,"2022-06-01",20000,21,20000,21
1732989,"2021-04-01",5000,15,5000,15
1732989,"2021-05-01",5000,15,5000,15
1732989,"2021-06-01",5000,15,5000,15
1732989,"2021-07-01",5000,15,5000,15
1732989,"2021-08-01",5000,15,5000,15
1732989,"2021-09-01",5000,15,5000,15
1732989,"2021-10-01",5163.24,15,5163.24,15
1732989,"2021-11-01",5163.24,15,5163.24,15
1732989,"2021-12-01",5163.24,15,5163.24,15
1732989,"2022-01-01",5163.24,15,5163.24,15
1732995,"2020-09-01",19001,30,19001,30
1732995,"2020-10-01",19001,30,19001,30
1733005,"2020-09-01",30000,30,30000,30
1733005,"2020-10-01",30000,30,30000,30
1733005,"2020-11-01",30000,30,30000,30
1733005,"2020-12-01",30000,30,30000,30
1733005,"2021-01-01",120000,30,120000,30
1733005,"2021-02-01",120000,30,120000,30
1733005,"2021-03-01",120000,30,120000,30
1733005,"2021-04-01",120000,30,120000,30
1733005,"2021-05-01",120000,30,120000,30
1733005,"2021-06-01",120000,30,120000,30
1733005,"2021-07-01",120000,30,120000,30
1733005,"2021-08-01",120000,30,120000,30
1733005,"2021-09-01",120000,30,120000,30
1733005,"2021-10-01",133333.33,30,133333.33,30
1733005,"2021-11-01",133333.33,30,133333.33,30
1733005,"2021-12-01",133333.33,30,133333.33,30
1733005,"2022-02-01",120000,30,120000,30
1733005,"2022-03-01",120000,30,120000,30
1733005,"2022-04-01",120000,30,120000,30
1733005,"2022-05-01",120000,30,120000,30
1733005,"2022-06-01",120000,30,120000,30
1733009,"2020-09-01",9001,30,9001,30
1733009,"2020-10-01",9001,30,9001,30
1733063,"2020-09-01",20000,21,20000,21
1733063,"2020-10-01",20000,21,20000,21
1733063,"2020-12-01",20000,30,20000,30
1733063,"2021-01-01",20000,30,20000,30
1733063,"2021-02-01",20000,30,20000,30
1733063,"2021-03-01",20000,30,20000,30
1733063,"2021-04-01",20000,30,20000,21
1733063,"2021-05-01",20000,21,20000,21
1733063,"2021-06-01",20000,21,20000,21
1733063,"2021-07-01",20000,21,20000,21
1733063,"2021-08-01",20000,21,20000,21
1733063,"2021-09-01",20000,21,20000,21
1733063,"2021-10-01",22222.22,21,22222.22,21
1733063,"2021-11-01",22222.22,21,22222.22,21
1733063,"2021-12-01",22222.22,21,22222.22,21
1733063,"2022-01-01",22222.22,21,22222.22,21
