"id_cliente","subcanal","mes_alta"
1690437,"B","2018-11-01"
1690441,"B","2018-11-01"
1690443,"C","2018-11-01"
1690455,"C","2018-11-01"
1690461,"C","2018-11-01"
1690475,"B","2018-11-01"
1690485,"C","2018-11-01"
1690491,"C","2018-11-01"
1690493,"C","2018-11-01"
1690495,"C","2018-11-01"
1690499,"C","2018-11-01"
1690511,"C","2018-11-01"
1690515,"B","2018-11-01"
1690519,"C","2018-11-01"
1690521,"C","2018-11-01"
1690529,"C","2018-11-01"
1690535,"C","2018-11-01"
1690539,"C","2018-11-01"
1690541,"C","2018-11-01"
1690543,"C","2018-11-01"
1690549,"C","2018-11-01"
1690553,"C","2018-11-01"
1690559,"C","2018-11-01"
1690561,"C","2018-11-01"
1690563,"C","2018-11-01"
1690565,"C","2018-11-01"
1690593,"C","2018-11-01"
1690595,"C","2018-11-01"
1690599,"C","2018-11-01"
1690627,"C","2018-11-01"
1690631,"C","2018-11-01"
1690633,"C","2018-11-01"
1690635,"C","2018-11-01"
1690637,"C","2018-11-01"
1690643,"C","2018-11-01"
1690647,"C","2018-11-01"
1690649,"C","2018-11-01"
1690657,"C","2018-11-01"
1690659,"C","2018-11-01"
1690667,"C","2018-11-01"
1690671,"B","2018-11-01"
1690673,"C","2018-11-01"
1690679,"C","2018-11-01"
1690681,"C","2018-11-01"
1690683,"C","2018-11-01"
1690685,"C","2018-11-01"
1690695,"C","2018-11-01"
1690697,"C","2018-11-01"
1690699,"C","2018-11-01"
1690701,"C","2018-11-01"
1690705,"B","2018-11-01"
1690707,"B","2018-11-01"
1690711,"C","2018-11-01"
1690725,"C","2018-11-01"
1690731,"C","2018-11-01"
1690833,"C","2018-11-01"
1690837,"C","2018-11-01"
1690841,"C","2018-11-01"
1690843,"C","2018-11-01"
1690845,"C","2018-11-01"
1690849,"C","2018-11-01"
1690853,"C","2018-11-01"
1690857,"C","2018-11-01"
1690861,"C","2018-11-01"
1690865,"C","2018-11-01"
1690869,"C","2018-11-01"
1690871,"C","2018-11-01"
1690877,"C","2018-11-01"
1690883,"C","2018-11-01"
1690885,"C","2018-11-01"
1690887,"C","2018-11-01"
1690889,"C","2018-11-01"
1690891,"C","2018-11-01"
1690897,"C","2018-11-01"
1690903,"C","2018-11-01"
1690905,"C","2018-11-01"
1690907,"C","2018-11-01"
1690911,"C","2018-11-01"
1690925,"C","2018-11-01"
1690927,"C","2018-11-01"
1690929,"C","2018-11-01"
1690931,"C","2018-11-01"
1690935,"C","2018-11-01"
1690941,"C","2018-11-01"
1690945,"C","2018-11-01"
1690949,"C","2018-11-01"
1690955,"C","2018-11-01"
1690957,"C","2018-11-01"
1690963,"C","2018-11-01"
1690967,"C","2018-11-01"
1690969,"C","2018-11-01"
1690971,"C","2018-11-01"
1690973,"C","2018-11-01"
1690977,"C","2018-11-01"
1690979,"C","2018-11-01"
1690987,"C","2018-11-01"
1690989,"C","2018-11-01"
1691001,"C","2018-11-01"
1691003,"C","2018-11-01"
1691015,"C","2018-11-01"
1691019,"C","2018-11-01"
1691021,"C","2018-11-01"
1691025,"C","2018-11-01"
1691029,"C","2018-11-01"
1691031,"C","2018-11-01"
1691033,"C","2018-11-01"
1691037,"C","2018-11-01"
1691039,"B","2018-11-01"
1691041,"C","2018-11-01"
1691043,"C","2018-11-01"
1691045,"C","2018-11-01"
1691051,"B","2018-11-01"
1691053,"C","2018-11-01"
1691055,"C","2018-11-01"
1691057,"C","2018-11-01"
1691065,"C","2018-11-01"
1691067,"C","2018-11-01"
1691069,"C","2018-11-01"
1691075,"B","2018-11-01"
1691079,"C","2018-11-01"
1691085,"C","2018-11-01"
1691089,"C","2018-11-01"
1691091,"C","2018-11-01"
1691093,"C","2018-11-01"
1691095,"C","2018-11-01"
1691097,"C","2018-11-01"
1691101,"C","2018-11-01"
1691107,"C","2018-11-01"
1691111,"C","2018-11-01"
1691113,"C","2018-11-01"
1691117,"C","2018-11-01"
1691119,"C","2018-11-01"
1691125,"C","2018-11-01"
1691129,"C","2018-11-01"
1691131,"C","2018-11-01"
1691133,"C","2018-11-01"
1691141,"C","2018-11-01"
1691143,"C","2018-11-01"
1691145,"C","2018-11-01"
1691147,"C","2018-11-01"
1691149,"C","2018-11-01"
1691151,"C","2018-11-01"
1691157,"C","2018-11-01"
1691161,"C","2018-11-01"
1691163,"A","2018-11-01"
1691165,"B","2018-11-01"
1691167,"B","2018-11-01"
1691169,"C","2018-11-01"
1691173,"C","2018-11-01"
1691175,"C","2018-11-01"
1691183,"C","2018-11-01"
1691197,"B","2018-11-01"
1691201,"A","2018-11-01"
1691207,"C","2018-11-01"
1691209,"C","2018-11-01"
1691211,"B","2018-11-01"
1691213,"C","2018-11-01"
1691215,"B","2018-11-01"
1691217,"C","2018-11-01"
1691219,"C","2018-11-01"
1691223,"C","2018-11-01"
1691225,"C","2018-11-01"
1691237,"B","2018-11-01"
1691239,"C","2018-11-01"
1691241,"B","2018-11-01"
1691245,"C","2018-11-01"
1691249,"C","2018-11-01"
1691253,"C","2018-11-01"
1691263,"C","2018-11-01"
1691265,"B","2018-11-01"
1691271,"B","2018-11-01"
1691275,"C","2018-11-01"
1691279,"C","2018-11-01"
1691283,"C","2018-11-01"
1691287,"B","2018-11-01"
1691289,"B","2018-11-01"
1691299,"C","2018-11-01"
1691301,"C","2018-11-01"
1691313,"C","2018-11-01"
1691315,"C","2018-11-01"
1691317,"C","2018-11-01"
1691319,"C","2018-11-01"
1691321,"C","2018-11-01"
1691323,"C","2018-11-01"
1691327,"C","2018-11-01"
1691329,"C","2018-11-01"
1691349,"B","2018-11-01"
1691351,"B","2018-11-01"
1691355,"C","2018-11-01"
1691359,"C","2018-11-01"
1691365,"C","2018-11-01"
1691367,"C","2018-11-01"
1691371,"B","2018-11-01"
1691373,"B","2018-11-01"
1691381,"C","2018-11-01"
1691385,"C","2018-11-01"
1691387,"C","2018-11-01"
1691389,"C","2018-11-01"
1691391,"C","2018-11-01"
1691397,"C","2018-11-01"
1691399,"C","2018-11-01"
1691401,"C","2018-11-01"
1691403,"B","2018-11-01"
1691407,"B","2018-11-01"
1691409,"C","2018-11-01"
1691419,"C","2018-11-01"
1691429,"C","2018-11-01"
1691431,"C","2018-11-01"
1691447,"C","2018-11-01"
1691479,"C","2018-11-01"
1691557,"C","2018-11-01"
1691583,"C","2018-11-01"
1691587,"C","2018-11-01"
1691609,"C","2018-11-01"
1691611,"C","2018-11-01"
1691615,"C","2018-11-01"
1691619,"C","2018-11-01"
1691623,"C","2018-11-01"
1691625,"C","2018-11-01"
1691631,"C","2018-11-01"
1691633,"C","2018-11-01"
1691641,"C","2018-11-01"
1691643,"C","2018-11-01"
1691645,"A","2018-11-01"
1691647,"B","2018-11-01"
1691649,"C","2018-11-01"
1691651,"C","2018-11-01"
1691663,"C","2018-11-01"
1691667,"C","2018-11-01"
1691669,"C","2018-11-01"
1691671,"C","2018-11-01"
1691677,"C","2018-11-01"
1691685,"C","2018-11-01"
1691691,"C","2018-11-01"
1691695,"B","2018-11-01"
1691707,"C","2018-11-01"
1691709,"C","2018-11-01"
1691713,"C","2018-11-01"
1691717,"C","2018-11-01"
1691719,"B","2018-11-01"
1691725,"C","2018-11-01"
1691729,"C","2018-11-01"
1691733,"C","2018-11-01"
1691739,"C","2018-11-01"
1691745,"C","2018-11-01"
1691747,"C","2018-11-01"
1691749,"C","2018-11-01"
1691753,"C","2018-11-01"
1691759,"C","2018-11-01"
1691761,"C","2018-11-01"
1691763,"C","2018-11-01"
1691771,"C","2018-11-01"
1691779,"C","2018-11-01"
1691781,"C","2018-11-01"
1691783,"C","2018-11-01"
1691785,"C","2018-11-01"
1691787,"C","2018-11-01"
1691789,"C","2018-11-01"
1691793,"C","2018-11-01"
1691795,"C","2018-11-01"
1691807,"C","2018-11-01"
1691813,"C","2018-11-01"
1691819,"C","2018-11-01"
1691821,"C","2018-11-01"
1691829,"C","2018-11-01"
1691847,"C","2018-11-01"
1691853,"B","2018-11-01"
1691857,"C","2018-11-01"
1691859,"C","2018-11-01"
1691861,"C","2018-11-01"
1691863,"C","2018-11-01"
1691869,"C","2018-11-01"
1691873,"C","2018-11-01"
1691881,"C","2018-11-01"
1691887,"C","2018-11-01"
1691897,"C","2018-11-01"
1691901,"C","2018-11-01"
1691903,"C","2018-11-01"
1691911,"B","2018-11-01"
1691919,"C","2018-11-01"
1691921,"C","2018-11-01"
1691925,"C","2018-11-01"
1691929,"C","2018-11-01"
1691931,"C","2018-11-01"
1691933,"C","2018-11-01"
1691937,"C","2018-11-01"
1691939,"C","2018-11-01"
1691941,"C","2018-11-01"
1691947,"C","2018-11-01"
1691953,"C","2018-11-01"
1691957,"B","2018-11-01"
1691959,"B","2018-11-01"
1691963,"C","2018-11-01"
1691973,"C","2018-11-01"
1691975,"C","2018-11-01"
1691977,"C","2018-11-01"
1691981,"C","2018-11-01"
1691985,"C","2018-11-01"
1691987,"C","2018-11-01"
1691995,"C","2018-11-01"
1692005,"C","2018-11-01"
1692009,"A","2018-11-01"
1692013,"C","2018-11-01"
1692023,"A","2018-11-01"
1692031,"C","2018-11-01"
1692033,"C","2018-11-01"
1692037,"C","2018-11-01"
1692047,"C","2018-11-01"
1692049,"C","2018-11-01"
1692051,"C","2018-11-01"
1692053,"C","2018-11-01"
1692055,"C","2018-11-01"
1692057,"C","2018-11-01"
1692061,"C","2018-11-01"
1692073,"B","2018-11-01"
1692075,"B","2018-11-01"
1692083,"C","2018-11-01"
1692091,"D","2018-11-01"
1692093,"D","2018-11-01"
1692095,"D","2018-11-01"
1692109,"D","2018-11-01"
1692111,"D","2018-11-01"
1692113,"D","2018-11-01"
1692115,"D","2018-11-01"
1692119,"D","2018-11-01"
1692121,"B","2018-11-01"
1692131,"C","2018-11-01"
1692149,"C","2018-11-01"
1692151,"C","2018-11-01"
1692163,"C","2018-11-01"
1692173,"B","2018-11-01"
1692175,"C","2018-11-01"
1692179,"C","2018-11-01"
1692181,"C","2018-11-01"
1692187,"C","2018-11-01"
1692195,"C","2018-11-01"
1692197,"C","2018-11-01"
1692207,"B","2018-11-01"
1692209,"C","2018-11-01"
1692211,"B","2018-11-01"
1692213,"C","2018-11-01"
1692215,"C","2018-11-01"
1692217,"C","2018-11-01"
1692219,"C","2018-11-01"
1692221,"C","2018-11-01"
1692225,"C","2018-11-01"
1692227,"C","2018-11-01"
1692231,"B","2018-11-01"
1692233,"C","2018-11-01"
1692241,"C","2018-11-01"
1692247,"C","2018-11-01"
1692257,"C","2018-11-01"
1692263,"C","2018-11-01"
1692265,"C","2018-11-01"
1692269,"C","2018-11-01"
1692271,"C","2018-11-01"
1692275,"C","2018-11-01"
1692277,"B","2018-11-01"
1692285,"C","2018-11-01"
1692291,"B","2018-11-01"
1692299,"C","2018-11-01"
1692301,"C","2018-11-01"
1692305,"C","2018-11-01"
1692307,"C","2018-11-01"
1692309,"C","2018-11-01"
1692329,"C","2018-11-01"
1692331,"C","2018-11-01"
1692333,"C","2018-11-01"
1692335,"B","2018-11-01"
1692341,"C","2018-11-01"
1692343,"C","2018-11-01"
1692355,"C","2018-11-01"
1692359,"C","2018-11-01"
1692361,"C","2018-11-01"
1692363,"C","2018-11-01"
1692367,"C","2018-11-01"
1692369,"B","2018-11-01"
1692371,"B","2018-11-01"
1692373,"C","2018-11-01"
1692377,"C","2018-11-01"
1692379,"B","2018-11-01"
1692387,"B","2018-11-01"
1692399,"C","2018-11-01"
1692405,"C","2018-11-01"
1692411,"C","2018-11-01"
1692421,"B","2018-11-01"
1692425,"C","2018-11-01"
1692427,"C","2018-11-01"
1692457,"B","2018-11-01"
1692459,"C","2018-11-01"
1692461,"C","2018-11-01"
1692465,"C","2018-11-01"
1692475,"C","2018-11-01"
1692477,"C","2018-11-01"
1692479,"C","2018-11-01"
1692491,"C","2018-11-01"
1692495,"C","2018-11-01"
1692531,"B","2018-11-01"
1692533,"C","2018-11-01"
1692535,"B","2018-11-01"
1692537,"C","2018-11-01"
1692545,"C","2018-11-01"
1692549,"C","2018-11-01"
1692557,"C","2018-11-01"
1692563,"C","2018-11-01"
1692567,"C","2018-11-01"
1692571,"C","2018-11-01"
1692575,"C","2018-11-01"
1692577,"C","2018-11-01"
1692579,"C","2018-11-01"
1692583,"C","2018-11-01"
1692585,"C","2018-11-01"
1692587,"C","2018-11-01"
1692591,"B","2018-11-01"
1692593,"B","2018-11-01"
1692595,"C","2018-11-01"
1692605,"B","2018-11-01"
1692607,"B","2018-11-01"
1692611,"B","2018-11-01"
1692627,"C","2018-11-01"
1692631,"C","2018-11-01"
1692633,"C","2018-11-01"
1692635,"C","2018-11-01"
1692649,"D","2018-11-01"
1692657,"D","2018-11-01"
1692663,"D","2018-11-01"
1692665,"D","2018-11-01"
1692701,"C","2018-11-01"
1692703,"C","2018-11-01"
1692705,"C","2018-11-01"
1692707,"C","2018-11-01"
1692709,"C","2018-11-01"
1692711,"C","2018-11-01"
1692713,"C","2018-11-01"
1692717,"C","2018-11-01"
1692719,"C","2018-11-01"
1692721,"C","2018-11-01"
1692723,"C","2018-11-01"
1692725,"C","2018-11-01"
1692727,"C","2018-11-01"
1692731,"C","2018-11-01"
1692735,"C","2018-11-01"
1692745,"C","2018-11-01"
1692749,"C","2018-11-01"
1692751,"C","2018-11-01"
1692755,"C","2018-11-01"
1692761,"C","2018-11-01"
1692767,"C","2018-11-01"
1692769,"C","2018-11-01"
1692771,"C","2018-11-01"
1692773,"C","2018-11-01"
1692785,"C","2018-11-01"
1692795,"C","2018-11-01"
1692797,"C","2018-11-01"
1692799,"C","2018-11-01"
1692801,"B","2018-11-01"
1692825,"C","2018-11-01"
1692827,"C","2018-11-01"
1692831,"C","2018-11-01"
1692837,"C","2018-11-01"
1692839,"C","2018-11-01"
1692841,"C","2018-11-01"
1692843,"C","2018-11-01"
1692845,"C","2018-11-01"
1692847,"C","2018-11-01"
1692851,"C","2018-11-01"
1692853,"C","2018-12-01"
1692861,"C","2018-12-01"
1692863,"C","2018-12-01"
1692867,"C","2018-12-01"
1692875,"C","2018-12-01"
1692877,"C","2018-12-01"
1692881,"C","2018-12-01"
1692887,"C","2018-12-01"
1692893,"A","2018-12-01"
1692899,"C","2018-12-01"
1692901,"C","2018-12-01"
1692903,"C","2018-12-01"
1692907,"C","2018-12-01"
1692917,"C","2018-12-01"
1692921,"C","2018-12-01"
1692923,"C","2018-12-01"
1692931,"C","2018-12-01"
1692933,"C","2018-12-01"
1692945,"C","2018-12-01"
1692949,"C","2018-12-01"
1692951,"C","2018-12-01"
1692953,"C","2018-12-01"
1692957,"C","2018-12-01"
1692959,"C","2018-12-01"
1692961,"C","2018-12-01"
1692963,"C","2018-12-01"
1692965,"B","2018-12-01"
1692983,"C","2018-12-01"
1692985,"C","2018-12-01"
1692991,"C","2018-12-01"
1692993,"C","2018-12-01"
1693001,"C","2018-12-01"
1693003,"C","2018-12-01"
1693009,"C","2018-12-01"
1693011,"C","2018-12-01"
1693013,"C","2018-12-01"
1693017,"C","2018-12-01"
1693023,"C","2018-12-01"
1693027,"C","2018-12-01"
1693049,"C","2018-12-01"
1693057,"B","2018-12-01"
1693061,"B","2018-12-01"
1693063,"C","2018-12-01"
1693065,"C","2018-12-01"
1693067,"C","2018-12-01"
1693071,"B","2018-12-01"
1693083,"C","2018-12-01"
1693089,"C","2018-12-01"
1693091,"B","2018-12-01"
1693093,"C","2018-12-01"
1693095,"C","2018-12-01"
1693101,"C","2018-12-01"
1693103,"C","2018-12-01"
1693105,"C","2018-12-01"
1693107,"B","2018-12-01"
1693113,"C","2018-12-01"
1693115,"C","2018-12-01"
1693127,"C","2018-12-01"
1693131,"C","2018-12-01"
1693133,"C","2018-12-01"
1693135,"C","2018-12-01"
1693143,"C","2018-12-01"
1693147,"C","2018-12-01"
1693153,"C","2018-12-01"
1693157,"C","2018-12-01"
1693163,"C","2018-12-01"
1693165,"C","2018-12-01"
1693169,"C","2018-12-01"
1693171,"C","2018-12-01"
1693181,"C","2018-12-01"
1693187,"B","2018-12-01"
1693193,"C","2018-12-01"
1693195,"C","2018-12-01"
1693197,"C","2018-12-01"
1693199,"C","2018-12-01"
1693201,"B","2018-12-01"
1693211,"C","2018-12-01"
1693215,"B","2018-12-01"
1693223,"C","2018-12-01"
1693239,"C","2018-12-01"
1693241,"C","2018-12-01"
1693245,"C","2018-12-01"
1693247,"C","2018-12-01"
1693249,"C","2018-12-01"
1693251,"B","2018-12-01"
1693255,"C","2018-12-01"
1693257,"C","2018-12-01"
1693259,"C","2018-12-01"
1693285,"C","2018-12-01"
1693289,"C","2018-12-01"
1693291,"C","2018-12-01"
1693295,"C","2018-12-01"
1693307,"B","2018-12-01"
1693309,"B","2018-12-01"
1693311,"B","2018-12-01"
1693315,"C","2018-12-01"
1693319,"B","2018-12-01"
1693323,"C","2018-12-01"
1693325,"B","2018-12-01"
1693327,"B","2018-12-01"
1693329,"B","2018-12-01"
1693333,"C","2018-12-01"
1693337,"B","2018-12-01"
1693341,"C","2018-12-01"
1693349,"C","2018-12-01"
1693355,"C","2018-12-01"
1693357,"C","2018-12-01"
1693365,"C","2018-12-01"
1693369,"C","2018-12-01"
1693377,"C","2018-12-01"
1693383,"C","2018-12-01"
1693385,"C","2018-12-01"
1693395,"C","2018-12-01"
1693397,"C","2018-12-01"
1693399,"C","2018-12-01"
1693409,"B","2018-12-01"
1693411,"C","2018-12-01"
1693629,"D","2018-12-01"
1693675,"D","2018-12-01"
1693677,"D","2018-12-01"
1693679,"B","2018-12-01"
1693683,"B","2018-12-01"
1693685,"C","2018-12-01"
1693691,"A","2018-12-01"
1693693,"C","2018-12-01"
1693697,"C","2018-12-01"
1693699,"C","2018-12-01"
1693703,"C","2018-12-01"
1693705,"C","2018-12-01"
1693707,"C","2018-12-01"
1693709,"B","2018-12-01"
1693711,"C","2018-12-01"
1693713,"C","2018-12-01"
1693715,"C","2018-12-01"
1693723,"C","2018-12-01"
1693725,"C","2018-12-01"
1693727,"C","2018-12-01"
1693729,"C","2018-12-01"
1693731,"C","2018-12-01"
1693735,"C","2018-12-01"
1693737,"C","2018-12-01"
1693739,"C","2018-12-01"
1693743,"C","2018-12-01"
1693745,"C","2018-12-01"
1693747,"C","2018-12-01"
1693749,"C","2018-12-01"
1693751,"C","2018-12-01"
1693753,"C","2018-12-01"
1693755,"C","2018-12-01"
1693757,"C","2018-12-01"
1693759,"C","2018-12-01"
1693761,"C","2018-12-01"
1693763,"C","2018-12-01"
1693769,"C","2018-12-01"
1693771,"C","2018-12-01"
1693773,"C","2018-12-01"
1693775,"A","2018-12-01"
1693777,"C","2018-12-01"
1693779,"C","2018-12-01"
1693781,"C","2018-12-01"
1693783,"C","2018-12-01"
1693785,"B","2018-12-01"
1693789,"C","2018-12-01"
1693791,"C","2018-12-01"
1693795,"C","2018-12-01"
1693797,"C","2018-12-01"
1693799,"C","2018-12-01"
1693801,"C","2018-12-01"
1693811,"B","2018-12-01"
1693815,"C","2018-12-01"
1693817,"C","2018-12-01"
1693821,"C","2018-12-01"
1693827,"C","2018-12-01"
1693831,"B","2018-12-01"
1693837,"A","2018-12-01"
1693843,"C","2018-12-01"
1693845,"C","2018-12-01"
1693849,"C","2018-12-01"
1693875,"D","2018-12-01"
1693887,"C","2018-12-01"
1693893,"B","2018-12-01"
1693903,"B","2018-12-01"
1693915,"C","2018-12-01"
1693917,"B","2018-12-01"
1693921,"C","2018-12-01"
1693923,"C","2018-12-01"
1693933,"C","2018-12-01"
1693937,"A","2018-12-01"
1693939,"A","2018-12-01"
1693943,"A","2018-12-01"
1693945,"A","2018-12-01"
1693947,"B","2018-12-01"
1693949,"B","2018-12-01"
1693963,"B","2018-12-01"
1693971,"B","2018-12-01"
1693973,"B","2018-12-01"
1693977,"B","2018-12-01"
1693979,"B","2018-12-01"
1693985,"C","2018-12-01"
1693989,"C","2018-12-01"
1693991,"C","2018-12-01"
1693997,"C","2018-12-01"
1694001,"C","2018-12-01"
1694003,"C","2018-12-01"
1694005,"C","2018-12-01"
1694009,"C","2018-12-01"
1694011,"C","2018-12-01"
1694013,"C","2018-12-01"
1694015,"C","2018-12-01"
1694017,"C","2018-12-01"
1694019,"C","2018-12-01"
1694021,"C","2018-12-01"
1694031,"C","2018-12-01"
1694039,"C","2018-12-01"
1694041,"C","2018-12-01"
1694043,"C","2018-12-01"
1694047,"C","2018-12-01"
1694055,"C","2018-12-01"
1694061,"C","2018-12-01"
1694111,"C","2018-12-01"
1694113,"C","2018-12-01"
1694115,"C","2018-12-01"
1694121,"C","2018-12-01"
1694125,"C","2018-12-01"
1694127,"C","2018-12-01"
1694133,"C","2018-12-01"
1694143,"C","2018-12-01"
1694155,"B","2018-12-01"
1694157,"C","2018-12-01"
1694165,"C","2018-12-01"
1694171,"C","2018-12-01"
1694173,"C","2018-12-01"
1694185,"B","2018-12-01"
1694195,"B","2018-12-01"
1694197,"C","2018-12-01"
1694201,"C","2018-12-01"
1694207,"C","2018-12-01"
1694209,"C","2018-12-01"
1694211,"C","2018-12-01"
1694213,"C","2018-12-01"
1694217,"C","2018-12-01"
1694219,"C","2018-12-01"
1694225,"C","2018-12-01"
1694229,"C","2018-12-01"
1694231,"D","2018-12-01"
1694233,"D","2018-12-01"
1694235,"D","2018-12-01"
1694237,"D","2018-12-01"
1694239,"D","2018-12-01"
1694241,"D","2018-12-01"
1694243,"D","2018-12-01"
1694245,"D","2018-12-01"
1694247,"D","2018-12-01"
1694249,"D","2018-12-01"
1694251,"D","2018-12-01"
1694253,"D","2018-12-01"
1694255,"D","2018-12-01"
1694257,"C","2018-12-01"
1694285,"C","2018-12-01"
1694295,"A","2018-12-01"
1694299,"C","2018-12-01"
1694307,"C","2018-12-01"
1694311,"C","2018-12-01"
1694313,"C","2018-12-01"
1694317,"C","2018-12-01"
1694333,"C","2018-12-01"
1694353,"B","2018-12-01"
1694357,"B","2018-12-01"
1694361,"B","2018-12-01"
1694363,"C","2018-12-01"
1694365,"C","2018-12-01"
1694373,"C","2018-12-01"
1694379,"C","2018-12-01"
1694381,"C","2018-12-01"
1694383,"C","2018-12-01"
1694385,"C","2018-12-01"
1694387,"C","2018-12-01"
1694389,"C","2018-12-01"
1694391,"C","2018-12-01"
1694393,"C","2018-12-01"
1694395,"C","2018-12-01"
1694397,"C","2018-12-01"
1694399,"C","2018-12-01"
1694401,"C","2018-12-01"
1694403,"C","2018-12-01"
1694405,"C","2018-12-01"
1694407,"C","2018-12-01"
1694409,"B","2018-12-01"
1694411,"C","2018-12-01"
1694413,"C","2018-12-01"
1694415,"C","2018-12-01"
1694417,"C","2018-12-01"
1694419,"C","2018-12-01"
1694435,"C","2018-12-01"
1694439,"C","2018-12-01"
1694445,"A","2018-12-01"
1694457,"B","2018-12-01"
1694459,"A","2018-12-01"
1694463,"B","2018-12-01"
1694471,"C","2018-12-01"
1694475,"B","2018-12-01"
1694479,"A","2018-12-01"
1694481,"B","2018-12-01"
1694485,"A","2018-12-01"
1694603,"C","2018-12-01"
1694609,"C","2018-12-01"
1694621,"C","2018-12-01"
1694623,"C","2018-12-01"
1694631,"A","2018-12-01"
1694637,"C","2018-12-01"
1694641,"C","2018-12-01"
1694649,"C","2018-12-01"
1694651,"A","2018-12-01"
1694655,"B","2018-12-01"
1694661,"C","2018-12-01"
1694665,"C","2018-12-01"
1694667,"C","2018-12-01"
1694683,"C","2018-12-01"
1694685,"C","2018-12-01"
1694689,"C","2018-12-01"
1694695,"C","2018-12-01"
1694699,"B","2018-12-01"
1694701,"C","2018-12-01"
1694707,"B","2018-12-01"
1694711,"C","2018-12-01"
1694713,"C","2018-12-01"
1694715,"C","2018-12-01"
1694731,"C","2018-12-01"
1694735,"C","2018-12-01"
1694743,"C","2018-12-01"
1694749,"B","2018-12-01"
1694753,"C","2018-12-01"
1694757,"D","2018-12-01"
1694761,"D","2018-12-01"
1694763,"D","2018-12-01"
1694765,"D","2018-12-01"
1694767,"D","2018-12-01"
1694773,"D","2018-12-01"
1694775,"D","2018-12-01"
1694777,"D","2018-12-01"
1694779,"D","2018-12-01"
1694781,"D","2018-12-01"
1694783,"D","2018-12-01"
1694787,"D","2018-12-01"
1694789,"D","2018-12-01"
1694791,"D","2018-12-01"
1694793,"D","2018-12-01"
1694795,"D","2018-12-01"
1694797,"D","2018-12-01"
1694809,"C","2018-12-01"
1694811,"C","2018-12-01"
1694815,"C","2018-12-01"
1694817,"C","2018-12-01"
1694823,"A","2018-12-01"
1694829,"C","2018-12-01"
1694833,"B","2018-12-01"
1694835,"C","2018-12-01"
1694839,"B","2018-12-01"
1694845,"B","2018-12-01"
1694847,"B","2018-12-01"
1694849,"B","2018-12-01"
1694859,"C","2018-12-01"
1694861,"B","2018-12-01"
1694865,"B","2018-12-01"
1694867,"C","2018-12-01"
1694869,"C","2018-12-01"
1694871,"C","2018-12-01"
1694893,"C","2018-12-01"
1694903,"C","2018-12-01"
1694911,"A","2018-12-01"
1694917,"C","2018-12-01"
1694923,"B","2018-12-01"
1694927,"B","2018-12-01"
1694933,"C","2018-12-01"
1694937,"B","2018-12-01"
1694945,"C","2018-12-01"
1694959,"A","2018-12-01"
1694965,"C","2018-12-01"
1694971,"B","2018-12-01"
1694983,"B","2018-12-01"
1694993,"C","2018-12-01"
1694995,"C","2018-12-01"
1695001,"C","2018-12-01"
1695005,"A","2018-12-01"
1695009,"C","2018-12-01"
1695031,"B","2018-12-01"
1695037,"B","2018-12-01"
1695047,"B","2018-12-01"
1695055,"B","2018-12-01"
1695077,"C","2018-12-01"
1695095,"C","2018-12-01"
1695099,"C","2018-12-01"
1695103,"C","2018-12-01"
1695115,"C","2018-12-01"
1695123,"C","2018-12-01"
1695133,"B","2018-12-01"
1695143,"C","2018-12-01"
1695145,"B","2018-12-01"
1695153,"C","2018-12-01"
1695171,"A","2018-12-01"
1695173,"C","2018-12-01"
1695175,"D","2018-12-01"
1695177,"D","2018-12-01"
1695179,"D","2018-12-01"
1695187,"C","2018-12-01"
1695189,"C","2018-12-01"
1695191,"D","2018-12-01"
1695197,"D","2018-12-01"
1695199,"D","2018-12-01"
1695201,"D","2018-12-01"
1695203,"D","2018-12-01"
1695205,"D","2018-12-01"
1695207,"D","2018-12-01"
1695209,"D","2018-12-01"
1695211,"D","2018-12-01"
1695213,"D","2018-12-01"
1695215,"D","2018-12-01"
1695219,"C","2018-12-01"
1695221,"B","2018-12-01"
1695225,"C","2018-12-01"
1695227,"C","2018-12-01"
1695229,"C","2018-12-01"
1695233,"B","2018-12-01"
1695235,"C","2018-12-01"
1695243,"C","2018-12-01"
1695267,"C","2018-12-01"
1695269,"C","2018-12-01"
1695281,"B","2018-12-01"
1695283,"C","2018-12-01"
1695287,"C","2018-12-01"
1695291,"C","2018-12-01"
1695293,"C","2018-12-01"
1695295,"C","2018-12-01"
1695299,"C","2018-12-01"
1695301,"C","2018-12-01"
1695307,"C","2018-12-01"
1695311,"C","2018-12-01"
1695319,"C","2018-12-01"
1695321,"A","2018-12-01"
1695323,"C","2018-12-01"
1695325,"C","2018-12-01"
1695343,"C","2018-12-01"
1695365,"C","2018-12-01"
1695367,"C","2018-12-01"
1695369,"C","2018-12-01"
1695371,"C","2018-12-01"
1695375,"C","2018-12-01"
1695377,"C","2018-12-01"
1695379,"C","2018-12-01"
1695381,"C","2018-12-01"
1695391,"A","2018-12-01"
1695395,"C","2018-12-01"
1695401,"C","2018-12-01"
1695407,"B","2018-12-01"
1695409,"B","2018-12-01"
1695429,"B","2018-12-01"
1695431,"C","2018-12-01"
1695433,"C","2018-12-01"
1695435,"C","2018-12-01"
1695437,"A","2018-12-01"
1695439,"A","2018-12-01"
1695443,"C","2018-12-01"
1695445,"C","2018-12-01"
1695447,"C","2018-12-01"
1695465,"B","2018-12-01"
1695467,"B","2018-12-01"
