"id_cliente","mes","diasatraso_findemes","deuda_findemes"
1729445,"2021-12-01",0,39772
1729445,"2022-01-01",0,18180
1729445,"2022-02-01",0,19537
1729445,"2022-03-01",0,21952
1729445,"2022-04-01",0,21916
1729929,"2020-09-01",0,13607
1729929,"2020-10-01",25,13607
1729929,"2020-11-01",55,13607
1729931,"2020-09-01",205,7776
1729931,"2020-10-01",236,7776
1729931,"2020-11-01",266,7776
1729933,"2020-09-01",0,-2218
1729933,"2020-10-01",0,-2218
1729933,"2020-11-01",0,-2218
1729933,"2020-12-01",0,-2218
1729935,"2020-09-01",183,43277
1729935,"2020-10-01",42,42118
1729941,"2020-09-01",0,19439
1729941,"2020-10-01",21,19439
1729941,"2020-11-01",51,19439
1729941,"2020-12-01",82,19439
1729945,"2020-09-01",0,123114
1729945,"2020-10-01",29,123114
1729945,"2020-11-01",59,123114
1729949,"2020-09-01",78,37064
1729949,"2020-10-01",109,37064
1729949,"2020-11-01",139,37064
1729949,"2020-12-01",170,37064
1730469,"2020-10-01",0,9981
1730469,"2021-02-01",0,9900
1730469,"2021-04-01",0,9918
1730469,"2021-05-01",0,9610
1730469,"2021-06-01",0,9471
1730469,"2021-07-01",2,8511
1730469,"2021-08-01",0,9887
1730469,"2021-10-01",0,10327
1730469,"2021-12-01",0,19618
1730469,"2022-01-01",0,11076
1730469,"2022-02-01",0,10841
1730469,"2022-03-01",0,10627
1730469,"2022-04-01",8,10994
1731505,"2021-02-01",0,19016
1731505,"2021-03-01",0,18498
1731505,"2021-04-01",0,19953
1731505,"2021-05-01",0,19858
1731505,"2021-06-01",0,19893
1731505,"2021-08-01",0,18521
1731505,"2021-09-01",0,19632
1731505,"2021-10-01",0,19888
1731505,"2021-12-01",0,43910
1731505,"2022-01-01",0,21971
1731505,"2022-02-01",0,21927
1731505,"2022-03-01",0,19792
1731505,"2022-04-01",0,19972
1731619,"2020-09-01",3,90490
1731619,"2020-10-01",2,64195
1731619,"2020-11-01",3,83925
1731619,"2020-12-01",0,72815
1731619,"2021-01-01",4,65784
1731619,"2021-02-01",0,83856
1731619,"2021-03-01",0,64186
1731619,"2021-04-01",0,69356
1731619,"2021-05-01",0,76367
1731619,"2021-06-01",0,51117
1731619,"2021-07-01",1,90408
1731619,"2021-08-01",0,90072
1731619,"2021-09-01",0,78282
1731619,"2021-10-01",2,107347
1731619,"2021-11-01",0,111404
1731619,"2021-12-01",0,166160
1731619,"2022-01-01",0,19686
1731619,"2022-02-01",0,114282
1731619,"2022-03-01",17,56031
1731619,"2022-04-01",47,26165
1731721,"2021-03-01",0,19358
1731721,"2021-04-01",0,19889
1731721,"2021-05-01",0,18827
1731721,"2021-06-01",0,19859
1731721,"2021-07-01",0,19732
1731721,"2021-08-01",0,19057
1731721,"2021-09-01",0,19103
1731721,"2021-10-01",0,17700
1731721,"2021-11-01",0,18805
1731721,"2021-12-01",0,43898
1731721,"2022-01-01",0,21912
1731721,"2022-02-01",0,21965
1731721,"2022-03-01",0,19845
1731721,"2022-04-01",0,19920
1731727,"2020-09-01",5,2304
1731727,"2020-10-01",8,4223
1731727,"2022-04-01",4,4890
1731771,"2021-04-01",0,19916
1731771,"2021-05-01",2,19828
1731771,"2021-06-01",18,5631
1731771,"2021-07-01",0,18108
1731771,"2021-08-01",0,18891
1731771,"2021-09-01",0,17734
1731771,"2021-10-01",1,2169
1731771,"2021-12-01",0,39600
1731771,"2022-01-01",0,19626
1731771,"2022-02-01",0,11528
1731771,"2022-03-01",0,20837
1731771,"2022-04-01",0,17566
1731779,"2020-09-01",177,39918
1731779,"2020-10-01",208,39918
1731779,"2021-01-01",0,16506
1731779,"2021-04-01",0,14901
1731779,"2021-05-01",0,14901
1731779,"2021-06-01",0,15401
1731779,"2021-07-01",0,12382
1731779,"2021-08-01",0,19171
1731779,"2021-09-01",0,14137
1731779,"2021-10-01",0,15981
1731779,"2021-11-01",0,18362
1731779,"2021-12-01",0,29930
1731779,"2022-01-01",0,5081
1731779,"2022-02-01",0,17819
1731779,"2022-03-01",0,19281
1731779,"2022-04-01",0,19203
1731795,"2020-09-01",178,8868
1731795,"2020-10-01",209,8868
1731795,"2020-11-01",239,8868
1731795,"2020-12-01",270,8868
1731795,"2021-01-01",301,8868
1731795,"2021-02-01",329,8868
1731795,"2021-03-01",360,8868
1731795,"2021-04-01",390,8868
1731795,"2021-05-01",421,8868
1731795,"2021-06-01",451,8868
1731795,"2021-07-01",482,8868
1731795,"2021-08-01",513,8868
1731795,"2021-09-01",543,8868
1731795,"2021-10-01",574,8868
1731795,"2021-11-01",604,8868
1731799,"2020-09-01",0,3271
1731799,"2020-10-01",0,4220
1731799,"2020-12-01",6,1614
1731799,"2021-01-01",9,4475
1731799,"2021-03-01",0,4015
1731799,"2021-04-01",2,3588
1731799,"2021-10-01",0,4385
1731799,"2021-11-01",0,8930
1731799,"2021-12-01",0,17832
1731799,"2022-01-01",4,4051
1731799,"2022-02-01",5,10538
1731799,"2022-03-01",0,6486
1731799,"2022-04-01",2,8247
1731829,"2021-03-01",0,4982
1731829,"2021-04-01",0,4932
1731829,"2021-07-01",0,4518
1731829,"2021-09-01",0,4881
1731829,"2021-11-01",0,5293
1731829,"2021-12-01",0,10242
1731829,"2022-01-01",2,911
1731829,"2022-02-01",4,4901
1731829,"2022-04-01",0,4647
1731849,"2021-04-01",0,5072
1731849,"2021-05-01",0,2371
1731849,"2021-06-01",0,1934
1731849,"2021-08-01",0,8418
1731849,"2021-09-01",0,9339
1731849,"2021-10-01",0,9488
1731849,"2021-11-01",0,9602
1731849,"2021-12-01",0,12804
1731849,"2022-01-01",0,6282
1731851,"2020-09-01",178,1956
1731851,"2020-10-01",209,1956
1731851,"2020-11-01",239,1956
1731851,"2020-12-01",270,956
1731851,"2021-01-01",301,456
1731851,"2021-02-01",329,456
1731851,"2021-03-01",360,456
1731851,"2021-04-01",390,456
1731851,"2021-05-01",421,456
1731851,"2021-06-01",451,456
1731851,"2021-07-01",482,456
1731851,"2021-08-01",513,456
1731851,"2021-09-01",543,456
1731851,"2021-10-01",574,456
1731851,"2021-11-01",604,456
1731877,"2021-02-01",0,29951
1731877,"2021-04-01",0,19805
1731877,"2021-05-01",0,19964
1731877,"2021-07-01",5,19140
1731877,"2021-08-01",0,19149
1731877,"2021-09-01",0,14696
1731877,"2021-10-01",17,14696
1731877,"2021-12-01",0,37090
1731877,"2022-01-01",0,19629
1731877,"2022-02-01",9,19965
1731877,"2022-03-01",6,19397
1731877,"2022-04-01",0,15747
1731951,"2020-09-01",426,24916
1731951,"2020-10-01",457,24916
1731951,"2020-11-01",487,24916
1731951,"2020-12-01",518,24916
1731951,"2021-01-01",549,24916
1731951,"2021-02-01",577,24916
1731951,"2021-03-01",608,24916
1731951,"2021-04-01",638,24916
1731951,"2021-05-01",669,24916
1731951,"2021-06-01",699,24916
1731951,"2021-07-01",730,24916
1731951,"2021-08-01",761,24916
1731951,"2021-09-01",791,24916
1731951,"2021-10-01",822,24916
1732019,"2021-04-01",0,16326
1732019,"2021-05-01",0,25432
1732019,"2021-06-01",0,5677
1732019,"2021-07-01",0,7078
1732019,"2021-08-01",0,12863
1732019,"2021-09-01",0,25675
1732019,"2021-10-01",0,19770
1732019,"2021-11-01",0,23402
1732019,"2021-12-01",0,32479
1732019,"2022-01-01",0,37415
1732019,"2022-02-01",0,42208
1732019,"2022-03-01",0,7711
1732019,"2022-04-01",0,29484
1732099,"2021-03-01",0,19177
1732099,"2021-04-01",1,19956
1732099,"2021-05-01",0,19981
1732099,"2021-06-01",0,19981
1732099,"2021-07-01",0,19981
1732099,"2021-08-01",0,19971
1732099,"2021-09-01",0,19971
1732099,"2021-10-01",0,19961
1732099,"2021-11-01",0,20019
1732099,"2021-12-01",0,40396
1732099,"2022-01-01",0,21263
1732099,"2022-02-01",0,21961
1732099,"2022-03-01",0,21660
1732099,"2022-04-01",0,19978
1732135,"2021-06-01",0,13105
1732135,"2021-07-01",0,13970
1732135,"2021-08-01",0,10042
1732135,"2021-09-01",0,15883
1732135,"2021-11-01",0,19460
1732135,"2021-12-01",0,39684
1732135,"2022-01-01",0,18109
1732135,"2022-02-01",0,18093
1732135,"2022-03-01",0,19888
1732135,"2022-04-01",0,19603
1732169,"2021-04-01",0,16294
1732169,"2021-05-01",0,12899
1732169,"2021-06-01",0,12814
1732169,"2021-07-01",0,16933
1732169,"2021-08-01",0,17470
1732169,"2021-09-01",0,14656
1732169,"2021-10-01",0,16606
1732169,"2021-12-01",0,31388
1732169,"2022-01-01",0,13775
1732169,"2022-02-01",0,17762
1732169,"2022-03-01",0,2020
1732169,"2022-04-01",0,16260
1732285,"2020-09-01",3,10943
1732285,"2020-10-01",3,9309
1732285,"2020-11-01",5,8899
1732285,"2020-12-01",0,5769
1732285,"2021-01-01",1,3999
1732285,"2021-02-01",1,8415
1732285,"2021-03-01",0,3583
1732285,"2021-04-01",1,14385
1732285,"2021-05-01",6,14197
1732285,"2021-06-01",0,10079
1732285,"2021-07-01",0,11797
1732285,"2021-08-01",0,14875
1732285,"2021-09-01",0,5019
1732285,"2021-10-01",0,10550
1732285,"2021-11-01",0,7060
1732285,"2021-12-01",0,23730
1732285,"2022-01-01",0,6513
1732285,"2022-02-01",0,11844
1732285,"2022-03-01",0,5943
1732285,"2022-04-01",0,5055
1732293,"2021-01-01",0,1944
1732293,"2021-02-01",0,1892
1732293,"2021-03-01",0,299
1732293,"2021-04-01",0,1944
1732293,"2021-05-01",2,1458
1732293,"2021-06-01",0,299
1732293,"2021-07-01",0,1890
1732293,"2021-08-01",0,1549
1732293,"2021-09-01",0,1492
1732293,"2021-10-01",7,2130
1732293,"2021-11-01",0,2069
1732293,"2022-01-01",0,1944
1732293,"2022-02-01",1,1944
1732293,"2022-03-01",0,905
1732389,"2020-11-01",0,345
1732413,"2020-10-01",0,3219
1732413,"2020-12-01",0,2623
1732413,"2021-01-01",0,4358
1732413,"2021-02-01",10,4358
1732413,"2021-04-01",0,5869
1732413,"2021-05-01",26,5869
1732413,"2021-06-01",56,5869
1732413,"2021-07-01",87,4869
1732425,"2021-08-01",3,1211
1732425,"2021-09-01",6,1980
1732433,"2021-05-01",0,1108
1732433,"2021-06-01",0,934
1732433,"2021-07-01",0,587
1732433,"2021-08-01",0,1965
1732433,"2021-09-01",0,584
1732433,"2021-10-01",0,479
1732433,"2021-11-01",0,811
1732433,"2021-12-01",0,3662
1732433,"2022-01-01",0,499
1732433,"2022-02-01",0,1509
1732433,"2022-04-01",4,103
1732465,"2020-10-01",0,2558
1732467,"2020-10-01",0,7399
1732473,"2020-10-01",0,4354
1732473,"2020-11-01",0,6000
1732473,"2020-12-01",1,4823
1732473,"2021-01-01",0,3779
1732473,"2021-02-01",8,5181
1732473,"2021-03-01",0,1286
1732473,"2021-04-01",2,5882
1732473,"2021-06-01",10,1407
1732473,"2021-09-01",0,393
1732473,"2021-10-01",28,393
1732485,"2020-09-01",179,5644
1732485,"2020-10-01",210,5644
1732485,"2020-11-01",240,5644
1732485,"2020-12-01",271,5644
1732485,"2021-01-01",302,5644
1732485,"2021-02-01",330,5644
1732485,"2021-03-01",361,5644
1732485,"2021-04-01",391,3644
1732485,"2021-05-01",422,3644
1732485,"2021-06-01",452,3644
1732485,"2021-07-01",483,3644
1732485,"2021-08-01",514,3644
1732485,"2021-09-01",544,3644
1732485,"2021-10-01",575,3644
1732485,"2021-11-01",605,3644
1732487,"2020-10-01",0,9835
1732487,"2020-12-01",0,9170
1732487,"2021-02-01",0,9371
1732487,"2021-05-01",0,7932
1732487,"2021-06-01",13,7932
1732487,"2021-07-01",44,7932
1732487,"2021-08-01",0,3657
1732487,"2021-09-01",0,7450
1732487,"2021-10-01",1,7570
1732487,"2021-11-01",0,1968
1732487,"2021-12-01",0,6246
1732487,"2022-02-01",0,7432
1732487,"2022-03-01",0,1152
1732487,"2022-04-01",0,6121
1732523,"2021-03-01",0,4295
1732523,"2021-04-01",0,3177
1732523,"2021-05-01",0,699
1732523,"2021-06-01",0,4346
1732523,"2021-07-01",0,3783
1732523,"2021-08-01",0,4981
1732523,"2021-09-01",0,4943
1732523,"2021-10-01",3,3498
1732523,"2021-11-01",0,222
1732523,"2021-12-01",0,1292
1732523,"2022-01-01",0,474
1732523,"2022-02-01",0,896
1732523,"2022-03-01",0,1220
1732523,"2022-04-01",0,3476
1732533,"2021-07-01",0,9730
1732533,"2021-08-01",0,9211
1732533,"2021-09-01",0,9984
1732533,"2021-10-01",3,9686
1732533,"2021-11-01",0,9999
1732533,"2021-12-01",3,19246
1732533,"2022-01-01",5,9667
1732533,"2022-02-01",0,9943
1732533,"2022-03-01",1,10419
1732533,"2022-04-01",31,10419
1732571,"2021-04-01",0,18760
1732571,"2021-05-01",0,18960
1732571,"2021-06-01",0,18688
1732571,"2021-07-01",0,18511
1732571,"2021-08-01",0,18991
1732571,"2021-09-01",0,18603
1732571,"2021-10-01",0,19095
1732571,"2021-11-01",0,19678
1732571,"2021-12-01",0,38418
1732571,"2022-01-01",0,19141
1732571,"2022-02-01",0,18349
1732571,"2022-03-01",0,20235
1732571,"2022-04-01",0,21734
1732697,"2022-04-01",0,43548
1732717,"2020-09-01",172,4226
1732717,"2020-10-01",203,4226
1732717,"2020-11-01",233,4226
1732717,"2020-12-01",264,4226
1732717,"2021-01-01",295,4226
1732717,"2021-02-01",323,4226
1732717,"2021-03-01",354,4226
1732717,"2021-04-01",384,4226
1732717,"2021-05-01",415,4226
1732717,"2021-06-01",445,4226
1732717,"2021-07-01",476,4226
1732717,"2021-08-01",507,4226
1732717,"2021-09-01",537,4226
1732717,"2021-10-01",568,4226
1732717,"2021-11-01",598,4226
1732743,"2020-09-01",179,29832
1732743,"2020-10-01",210,29832
1732743,"2020-11-01",240,29832
1732743,"2020-12-01",271,29832
1732743,"2021-01-01",302,29832
1732743,"2021-02-01",330,29832
1732743,"2021-03-01",361,29832
1732743,"2021-04-01",391,29832
1732743,"2021-05-01",422,24832
1732743,"2021-06-01",452,24832
1732743,"2021-07-01",483,24832
1732743,"2021-08-01",514,24832
1732743,"2021-09-01",544,24832
1732743,"2021-10-01",575,24832
1732743,"2021-11-01",605,24832
1732743,"2021-12-01",636,49664
1732743,"2022-01-01",667,24832
1732743,"2022-02-01",695,24832
1732743,"2022-03-01",726,24832
1732743,"2022-04-01",756,24832
1732769,"2020-09-01",0,2624
1732769,"2020-10-01",0,3984
1732771,"2020-09-01",0,1130
1732771,"2020-10-01",0,3843
1732773,"2020-10-01",0,433
1732773,"2021-03-01",0,433
1732787,"2021-02-01",0,2535
1732787,"2021-03-01",0,4660
1732787,"2021-04-01",0,848
1732787,"2021-06-01",3,211
1732787,"2021-07-01",0,3340
1732787,"2021-09-01",0,4854
1732787,"2021-10-01",7,1750
1732787,"2021-11-01",0,2632
1732787,"2021-12-01",2,9374
1732787,"2022-02-01",12,5673
1732787,"2022-03-01",0,2852
1732787,"2022-04-01",23,2852
1732871,"2021-04-01",3,4760
1732871,"2021-05-01",6,3977
1732871,"2021-06-01",0,4711
1732871,"2021-07-01",12,4610
1732871,"2021-08-01",0,4037
1732871,"2021-09-01",27,4888
1732871,"2021-10-01",0,3056
1732899,"2020-09-01",7,6995
1732899,"2020-10-01",0,7654
1732899,"2020-11-01",0,23326
1732899,"2020-12-01",0,13484
1732899,"2021-01-01",9,13324
1732899,"2021-02-01",1,18275
1732899,"2021-03-01",8,23278
1732899,"2021-04-01",3,29450
1732899,"2021-05-01",10,30069
1732899,"2021-06-01",0,13734
1732899,"2021-07-01",0,11453
1732899,"2021-08-01",0,21545
1732899,"2021-09-01",4,16829
1732899,"2021-10-01",3,32251
1732899,"2021-11-01",0,33606
1732899,"2021-12-01",0,48428
1732899,"2022-01-01",4,1878
1732899,"2022-02-01",1,33669
1732899,"2022-03-01",0,4823
1732899,"2022-04-01",14,23570
1732969,"2021-03-01",0,3237
1732969,"2021-04-01",1,3478
1732969,"2021-05-01",9,2320
1732969,"2021-06-01",0,1468
1732969,"2021-07-01",0,665
1732969,"2021-08-01",5,3906
1732969,"2021-09-01",6,3978
1732969,"2021-10-01",8,5541
1732969,"2021-11-01",3,2977
1732969,"2021-12-01",3,9668
1732969,"2022-01-01",13,4305
1732969,"2022-02-01",9,4747
1732969,"2022-03-01",0,864
1732969,"2022-04-01",1,7626
1732973,"2021-04-01",0,19923
1732973,"2021-05-01",0,18993
1732973,"2021-06-01",0,19351
1732973,"2021-07-01",0,19178
1732973,"2021-08-01",0,19011
1732985,"2020-09-01",178,3836
1732985,"2020-10-01",209,3836
1732985,"2020-12-01",0,3641
1732985,"2021-04-01",0,3094
1732985,"2021-05-01",0,1057
1732985,"2021-06-01",0,897
1732985,"2021-07-01",0,1450
1732985,"2021-08-01",0,1630
1732985,"2021-09-01",0,2120
1732985,"2021-10-01",0,216
1732985,"2021-11-01",0,1454
1732985,"2021-12-01",1,7884
1732985,"2022-02-01",5,3874
1732985,"2022-03-01",3,1158
1732987,"2020-10-01",0,14352
1732987,"2020-12-01",0,14901
1732987,"2021-04-01",0,14981
1732987,"2021-05-01",0,17791
1732987,"2021-07-01",0,19966
1732987,"2021-08-01",21,8918
1732987,"2021-09-01",0,17884
1732987,"2021-10-01",0,19880
1732987,"2021-11-01",3,16442
1732987,"2021-12-01",0,32378
1732987,"2022-01-01",0,18232
1732987,"2022-02-01",0,19882
1732987,"2022-03-01",0,19581
1732987,"2022-04-01",0,19872
1732989,"2021-03-01",0,2181
1732989,"2021-04-01",0,4132
1732989,"2021-05-01",2,1889
1732989,"2021-06-01",0,1808
1732989,"2021-07-01",0,2051
1732989,"2021-08-01",0,4877
1732989,"2021-09-01",1,4835
1732989,"2021-10-01",7,3154
1732989,"2021-12-01",7,2614
1732995,"2020-09-01",177,10701
1732995,"2020-10-01",208,10701
1733005,"2020-09-01",0,29666
1733005,"2020-10-01",1,29868
1733005,"2020-11-01",0,29857
1733005,"2020-12-01",0,16055
1733005,"2021-01-01",0,56792
1733005,"2021-02-01",1,113969
1733005,"2021-03-01",0,92101
1733005,"2021-04-01",0,117423
1733005,"2021-05-01",0,46557
1733005,"2021-06-01",0,47589
1733005,"2021-07-01",0,102369
1733005,"2021-08-01",0,79394
1733005,"2021-09-01",0,79570
1733005,"2021-10-01",0,132720
1733005,"2021-11-01",0,13447
1733005,"2021-12-01",0,148784
1733005,"2022-01-01",0,9880
1733005,"2022-02-01",0,116407
1733005,"2022-03-01",2,60788
1733005,"2022-04-01",0,84396
1733009,"2020-09-01",167,4072
1733009,"2020-10-01",198,4072
1733009,"2020-11-01",228,4072
1733009,"2020-12-01",259,4072
1733009,"2021-01-01",290,4072
1733009,"2021-02-01",318,4072
1733009,"2021-03-01",349,1999
1733009,"2021-04-01",379,1999
1733009,"2021-05-01",410,1999
1733009,"2021-06-01",440,1999
1733009,"2021-07-01",471,1999
1733009,"2021-08-01",502,1999
1733009,"2021-09-01",532,1999
1733009,"2021-10-01",563,1999
1733009,"2021-11-01",593,1999
1733063,"2021-04-01",0,19845
1733063,"2021-05-01",0,19162
1733063,"2021-06-01",0,19490
1733063,"2021-07-01",0,19849
1733063,"2021-08-01",0,19919
1733063,"2021-09-01",0,19982
1733063,"2021-10-01",0,19901
1733063,"2021-12-01",0,44412
1733063,"2022-01-01",0,21218
1733063,"2022-02-01",0,49933
1733063,"2022-03-01",0,48311
1733063,"2022-04-01",0,49820
1733141,"2021-04-01",0,49288
1733141,"2021-05-01",0,49346
1733141,"2021-06-01",0,20539
1733141,"2021-07-01",0,24447
1733141,"2021-08-01",0,46309
1733141,"2021-11-01",0,20272
1733141,"2021-12-01",0,31155
1733141,"2022-01-01",0,19179
1733141,"2022-02-01",6,54337
1733141,"2022-03-01",0,44320
1733141,"2022-04-01",0,53621
1733211,"2021-03-01",0,978
1733211,"2021-04-01",0,1071
1733211,"2021-05-01",0,158
1733211,"2021-06-01",4,398
1733211,"2021-08-01",0,644
1733211,"2021-09-01",0,408
1733211,"2021-10-01",1,392
1733211,"2021-11-01",4,797
1733211,"2021-12-01",0,166
1733211,"2022-02-01",0,424
1733211,"2022-03-01",0,1966
1733211,"2022-04-01",0,922
1733215,"2020-09-01",0,29
1733215,"2020-11-01",0,952
1733215,"2020-12-01",0,89
1733215,"2021-01-01",0,42
1733215,"2021-02-01",0,1036
1733215,"2021-03-01",0,906
1733215,"2021-08-01",0,383
1733215,"2021-09-01",0,482
1733215,"2021-10-01",1,825
1733215,"2021-11-01",22,800
1733215,"2022-01-01",6,810
1733215,"2022-02-01",2,320
1733243,"2021-01-01",0,1237
1733243,"2021-03-01",0,2071
1733243,"2021-04-01",0,2769
1733243,"2021-05-01",0,3939
1733243,"2021-07-01",0,3913
1733243,"2021-08-01",0,2610
1733243,"2021-09-01",0,3991
1733243,"2021-10-01",0,2160
1733243,"2021-11-01",10,3296
1733283,"2020-09-01",5,7149
1733283,"2020-10-01",0,7298
1733283,"2020-11-01",4,7382
1733283,"2020-12-01",17,7383
1733283,"2021-01-01",0,7334
1733283,"2021-02-01",7,7894
1733283,"2021-03-01",0,7534
1733283,"2021-04-01",17,7534
1733283,"2021-05-01",48,7534
1733283,"2021-06-01",78,7534
1733283,"2021-07-01",109,4000
1733283,"2021-08-01",140,3000
1733283,"2021-09-01",170,3000
1733283,"2021-10-01",201,2000
1733283,"2021-11-01",231,2000
1733283,"2021-12-01",262,4000
1733283,"2022-01-01",293,2000
1733283,"2022-02-01",321,2000
1733283,"2022-03-01",352,2000
1733283,"2022-04-01",382,2000
1733341,"2022-02-01",0,47914
1733341,"2022-03-01",25,7722
1733341,"2022-04-01",55,6966
1733361,"2021-05-01",0,2610
1733361,"2021-06-01",0,236
1733361,"2021-07-01",0,1437
1733361,"2021-09-01",0,2679
1733361,"2021-10-01",0,2122
1733361,"2021-11-01",0,1985
1733361,"2021-12-01",0,1384
1733361,"2022-01-01",0,3080
1733361,"2022-02-01",0,2956
1733361,"2022-03-01",0,3255
1733361,"2022-04-01",0,2169
1733445,"2021-09-01",0,7331
1733445,"2021-10-01",0,9918
1733445,"2021-12-01",8,74
1733445,"2022-01-01",0,9931
1733445,"2022-02-01",0,9867
1733445,"2022-03-01",0,9956
1733553,"2021-12-01",0,150
1733553,"2022-01-01",0,2585
1733553,"2022-02-01",0,993
1733553,"2022-03-01",0,2403
1733553,"2022-04-01",0,2375
1733567,"2021-02-01",0,11943
1733567,"2021-03-01",0,19704
1733567,"2021-04-01",0,7990
1733567,"2021-05-01",0,9442
1733567,"2021-06-01",0,8547
1733567,"2021-07-01",0,19873
1733567,"2021-08-01",0,54837
1733567,"2021-09-01",0,62621
1733567,"2021-10-01",1,64011
1733567,"2021-11-01",0,8447
1733567,"2021-12-01",0,90744
1733567,"2022-01-01",3,70810
1733567,"2022-02-01",0,120647
1733567,"2022-03-01",0,117221
1733567,"2022-04-01",0,66246
1733577,"2021-08-01",0,453
1733577,"2021-10-01",3,838
1733577,"2021-11-01",0,506
1733577,"2022-02-01",0,1522
1733581,"2020-10-01",0,9144
1733581,"2020-11-01",0,19594
1733581,"2020-12-01",2,17050
1733581,"2021-01-01",0,3816
1733581,"2021-02-01",2,26746
1733581,"2021-03-01",0,28260
1733581,"2021-04-01",0,13058
1733581,"2021-05-01",0,4256
1733581,"2021-06-01",0,1520
1733581,"2021-07-01",1,14940
1733581,"2021-08-01",0,14530
1733581,"2021-09-01",0,11672
1733581,"2021-10-01",0,26779
1733581,"2021-11-01",0,10049
1733581,"2021-12-01",0,13276
1733581,"2022-01-01",3,19143
1733581,"2022-02-01",1,20964
1733581,"2022-03-01",5,4541
1733581,"2022-04-01",0,8438
1733583,"2020-12-01",0,12751
1733583,"2021-04-01",0,11921
1733583,"2021-05-01",0,11658
1733583,"2021-06-01",0,7117
1733583,"2021-07-01",0,11535
1733583,"2021-09-01",0,11624
1733583,"2021-10-01",0,7450
1733583,"2021-12-01",0,25970
1733583,"2022-01-01",0,11921
1733583,"2022-02-01",0,5439
1733583,"2022-03-01",0,12153
1733583,"2022-04-01",0,7916
1733585,"2020-10-01",0,18382
1733585,"2020-11-01",2,14779
1733585,"2020-12-01",33,14779
1733585,"2021-02-01",0,19852
1733585,"2021-04-01",0,19822
1733585,"2021-05-01",21,19822
1733585,"2021-06-01",51,19822
1733585,"2021-07-01",82,19822
1733585,"2021-08-01",113,19822
1733585,"2021-09-01",143,19822
1733585,"2021-10-01",174,19822
1733585,"2021-11-01",204,19822
1733585,"2021-12-01",235,39644
1733585,"2022-01-01",266,19822
1733585,"2022-02-01",294,19822
1733585,"2022-03-01",325,19822
1733585,"2022-04-01",355,19822
1733587,"2021-07-01",0,11613
1733587,"2021-08-01",0,11920
1733587,"2021-09-01",0,12371
1733587,"2021-10-01",0,96
1733587,"2021-12-01",0,28802
1733587,"2022-01-01",0,4871
1733587,"2022-03-01",0,13932
1733587,"2022-04-01",0,16753
1733677,"2021-04-01",0,49889
1733677,"2021-05-01",0,46968
1733677,"2021-06-01",0,39642
1733677,"2021-07-01",0,34778
1733677,"2021-08-01",0,49949
1733677,"2021-09-01",0,49793
1733677,"2021-10-01",0,54977
1733677,"2021-11-01",0,54948
1733677,"2021-12-01",0,55501
1733677,"2022-01-01",0,54290
1733677,"2022-02-01",0,54411
1733677,"2022-03-01",0,54940
1733677,"2022-04-01",0,49253
1733679,"2021-04-01",0,19929
1733679,"2021-05-01",0,10735
1733679,"2021-07-01",0,47276
1733679,"2021-08-01",0,40588
1733679,"2021-09-01",0,48733
1733679,"2021-10-01",0,20064
1733679,"2021-11-01",0,43113
1733679,"2021-12-01",0,54175
1733679,"2022-01-01",0,54247
1733679,"2022-02-01",0,49395
1733679,"2022-03-01",0,49667
1733679,"2022-04-01",0,49349
1733681,"2021-04-01",0,38863
1733681,"2021-05-01",0,48524
1733681,"2021-06-01",0,14348
1733681,"2021-07-01",0,27042
1733681,"2021-08-01",0,32991
1733681,"2021-09-01",0,47006
1733681,"2021-10-01",0,48759
1733681,"2021-11-01",0,46873
1733681,"2021-12-01",0,45217
1733681,"2022-01-01",0,38606
1733681,"2022-02-01",0,55550
1733681,"2022-03-01",0,39502
1733681,"2022-04-01",0,39951
1733683,"2021-02-01",0,3323
1733683,"2021-04-01",0,2091
1733683,"2021-06-01",0,1136
1733683,"2021-07-01",0,2001
1733683,"2021-08-01",0,4825
1733683,"2021-09-01",0,7706
1733683,"2021-10-01",0,6479
1733683,"2021-11-01",0,1080
1733683,"2022-02-01",3,16637
1733683,"2022-03-01",0,5443
1733683,"2022-04-01",0,13926
1733695,"2021-02-01",0,6870
1733697,"2020-12-01",0,28932
1733697,"2021-02-01",0,29823
1733697,"2021-03-01",0,49938
1733697,"2021-04-01",0,19942
1733791,"2020-11-01",2,19621
1733791,"2020-12-01",0,19922
1733791,"2021-02-01",0,16628
1733791,"2021-04-01",0,14934
1733791,"2021-05-01",0,14523
1733791,"2021-06-01",0,14976
1733791,"2021-07-01",0,14187
1733791,"2021-08-01",0,14989
1733791,"2021-10-01",0,13756
1733791,"2021-11-01",0,14777
1733791,"2021-12-01",0,29802
1733791,"2022-01-01",0,18147
1733791,"2022-02-01",0,8331
1733791,"2022-03-01",7,11262
1733791,"2022-04-01",2,19760
1733795,"2021-12-01",0,3978
1733795,"2022-01-01",0,1998
1733795,"2022-02-01",0,1999
1733881,"2021-01-01",0,3765
1733881,"2021-02-01",0,3290
1733881,"2021-12-01",0,19484
1733881,"2022-01-01",0,9872
1733889,"2021-06-01",0,1546
1733889,"2021-07-01",0,1970
1733889,"2021-09-01",0,1520
1733889,"2021-10-01",0,1974
1733889,"2021-11-01",0,747
1733889,"2021-12-01",13,3594
1733889,"2022-01-01",0,-353
1733889,"2022-02-01",0,-353
1733889,"2022-03-01",6,2016
1733889,"2022-04-01",0,2093
